lc,0.385549,1.09484,1.27137,36885
lc,0.317901,1.08763,1.27253,35914
lc,0.344217,1.08346,1.27367,31497
lc,0.30271,1.0846,1.27344,32937
lc,0.307927,1.08314,1.2731,30256
lc,0.367933,1.1039,1.27469,34326
lc,0.364695,1.07346,1.27361,34196
lc,0.32577,1.12756,1.27372,27754
lc,0.330778,1.11907,1.27341,28280
lc,0.419249,1.12335,1.27288,33091
