up,0.180482,0.738291,1.27091,12746
up,0.204518,0.751532,1.27178,16111
up,0.179693,0.743542,1.27202,14326
up,0.270786,0.736968,1.2725,18944
up,0.248018,0.725066,1.27209,19360
up,0.21363,0.721807,1.27292,17468
up,0.258493,0.703172,1.27283,18484
up,0.234614,0.707434,1.27198,18819
up,0.266861,0.717052,1.27276,20956
up,0.235523,0.724724,1.27177,17922
