ls,0.232864,0.594323,1.27103,10785
ls,0.188431,0.58871,1.27225,11578
ls,0.226526,0.593122,1.27154,12649
ls,0.2495,0.583374,1.27181,12417
ls,0.212119,0.618568,1.27255,11764
ls,0.176837,0.612889,1.27248,11118
ls,0.166764,0.612769,1.27203,10360
ls,0.202782,0.611369,1.27283,10937
ls,0.188152,0.611091,1.27191,10391
ls,0.257672,0.588848,1.27207,12694
