lch,0.324384,0.623725,1.27166,16849
lch,0.276436,0.59035,1.2711,13481
lch,0.330742,0.642287,1.27097,16459
lch,0.465595,0.660998,1.27124,24691
lch,0.242274,0.59427,1.27209,15260
lch,0.428077,0.667715,1.27082,21760
lch,0.313424,0.595659,1.27093,16014
lch,0.338865,0.569098,1.2719,15127
lch,0.30235,0.645661,1.27176,18271
lch,0.324384,0.623725,1.27166,16849
