uu,0.213741,0.760833,1.27,17198
uu,0.216525,0.758111,1.27195,17516
uu,0.208254,0.781575,1.272,15820
uu,0.254707,0.762057,1.27201,18363
uu,0.213624,0.75266,1.26982,17012
uu,0.207996,0.737023,1.27206,16293
uu,0.240931,0.74179,1.27112,16475
uu,0.262928,0.729846,1.27131,21741
uu,0.247085,0.743002,1.27297,19826
uu,0.197309,0.787237,1.27326,14633
