un,0.319022,0.845297,1.27231,30866
un,0.323003,0.860546,1.27147,32109
un,0.28837,0.848091,1.27198,25076
un,0.268431,0.853252,1.27054,24477
un,0.298677,0.862749,1.27091,24525
un,0.268938,0.863255,1.27063,28415
un,0.274153,0.857836,1.26957,27139
un,0.296515,0.849079,1.27075,26554
un,0.298409,0.866221,1.27082,30469
un,0.282901,0.885278,1.27091,24754
