lsp,0.180404,0.610082,1.27051,11530
lsp,0.196243,0.636408,1.26968,13470
lsp,0.197279,0.56484,1.27088,12380
lsp,0.266533,0.627291,1.26979,15899
lsp,0.223664,0.606295,1.27052,13363
lsp,0.197924,0.588432,1.26989,13587
lsp,0.197566,0.597195,1.26966,14123
lsp,0.227509,0.665114,1.27007,13977
lsp,0.215689,0.593267,1.26933,15127
lsp,0.216544,0.585048,1.26974,14201
